"","hscore","VocabularyLength","Organization","VocabularyFrequency","Interactivity","SentenceLength","SentenceStructure","SentenceComplexity","GrammarUsage","Narrativity","Contextualization","Conventionality","Mechanics","Dialogue","Cohesion","Concreteness","StanceTaking"
"142",4.20943079002102e-16,2.10037957013784e-05,2.00359103009064e-06,-2.24561082592423e-05,8.94740828200087e-06,1.08904492472157e-07,-3.1162730129088e-16,3.61791485673802e-16,3.74694455975612e-16,-0.000457726595785997,0.000155035397586585,7.9014558078714e-10,-5.82688864160553e-16,4.43133254962301e-16,-2.24999204211943e-16,-4.99874316749088e-16,-7.68261244068455e-09
"143",1.56662162549009e-15,1.73223943895191e-05,1.65241533243538e-06,-1.85201555549968e-05,7.3791678976609e-06,8.98164628506647e-08,8.05260159110102e-16,-2.0945621680439e-16,1.73182574643286e-15,-0.000377499416129242,0.000127861855979244,6.5165337799338e-10,2.36775090256968e-15,-5.6462112697857e-16,2.8143741123206e-16,-4.56110650854696e-16,-6.33605586378894e-09
"144",-2.72144563041036e-16,8.54150421458269e-06,8.14789931470812e-07,-9.132108599414e-06,3.6385959307642e-06,4.42876242228696e-08,1.33130886820782e-16,2.02984671639249e-15,-2.29263400573763e-15,-0.000186141290975321,6.30474377476217e-05,3.21323117498494e-10,9.19008668516288e-16,-8.65191960046684e-16,-1.01794209734976e-15,1.49379867800685e-15,-3.1242481189219e-09
"145",1.4685264066312e-15,-4.85705787011067e-06,-4.63323759212249e-07,5.19290031659525e-06,-2.06905839282196e-06,-2.51838017720259e-08,1.76777404138247e-16,6.4909611672533e-16,-5.05254214767911e-18,0.000105847752297151,-3.58514198475083e-05,-1.82717355346603e-10,-1.07836770175854e-15,1.17925867497084e-15,-6.66702371773204e-16,-9.27590190941758e-16,1.77657871638872e-09
"146",9.5756255520605e-17,4.37967037456417e-05,4.1778488053515e-06,-4.68250374627333e-05,1.8656960646e-05,2.27085521578912e-07,2.10853155259895e-17,-1.11932736035398e-15,-7.94796184794795e-16,-0.000954442539593814,0.00032327677692769,1.64759739422367e-09,-1.01013301218185e-15,2.75080202650174e-16,1.98341909221127e-16,1.18338159858951e-15,-1.60196319916961e-08
"147",3.53294967344657e-16,-1.51172326884612e-05,-1.4420608651228e-06,1.61625174140971e-05,-6.43979092869844e-06,-7.83827173217141e-08,2.51838725345732e-16,-1.07300497810794e-15,-8.06079907886775e-16,0.000329443285088628,-0.000111584887477097,-5.6870080356239e-10,-4.84112531393758e-16,3.65479587731723e-16,6.23769715940363e-16,2.62856540913442e-16,5.52947065238675e-09
"148",9.87252346206376e-16,-1.29410250201023e-05,-1.2344683770845e-06,1.38358353371891e-05,-5.51274807916888e-06,-6.70991000784619e-08,1.0671117094065e-15,-4.68193333884679e-16,5.03335045932892e-16,0.00028201813676652,-9.5521637507211e-05,-4.86832106880651e-10,1.83359614822674e-15,-7.60447087265092e-17,1.50331848258824e-16,5.72797437465621e-16,4.73347014929359e-09
"149",-9.41269972184107e-16,-2.5395491235064e-06,-2.42252300197454e-07,2.71514686808862e-06,-1.08182269418046e-06,-1.31675405474221e-08,2.55961055494166e-16,1.28256131737969e-16,-3.06551779049103e-16,5.53432909111969e-05,-1.87451836739203e-05,-9.55375793832492e-11,1.29718825203313e-15,9.86700566307522e-16,-1.10790652322003e-16,4.15548040079194e-17,9.28896394684962e-10
"150",1.09488889787601e-15,6.56039849384796e-05,6.25808580731369e-06,-7.01401884095183e-05,2.7946645760448e-05,3.40156081552805e-07,2.49753937454561e-16,-9.64936975916047e-16,-2.56859319355262e-16,-0.00142967914564979,0.000484242945037979,2.46797181071342e-09,-2.41389218029074e-15,3.18851701683468e-16,-3.50660160682359e-16,6.41454567359644e-16,-2.39961368364384e-08
"151",-1.35025200490487e-16,-6.13708143376916e-06,-5.85427580265639e-07,6.56143141891754e-06,-2.61433571582584e-06,-3.18207136503838e-08,-6.45574053513951e-16,1.4804466691633e-16,-3.87346559463215e-16,0.000133742749732972,-4.52996626599883e-05,-2.30871461735324e-10,1.13302563857445e-16,5.91686218144399e-16,3.81309349426714e-16,3.85194981349623e-16,2.24477611715276e-09
"152",-3.8816275368309e-18,1.3809099433372e-05,1.31727560804038e-06,-1.47639329689157e-05,5.88253915695711e-06,7.16000572684859e-08,-1.96604481715301e-16,1.38995950633258e-15,-6.27312657622866e-16,-0.000300935705359925,0.000101929158491095,5.19487364441784e-10,-5.31065785680212e-16,2.18713286640379e-16,-3.96053818056579e-16,1.9686897767123e-16,-5.05099077971895e-09
"153",-3.2085253006156e-16,-1.95362624324459e-05,-1.86360030983613e-06,2.08871020437182e-05,-8.32225369150979e-06,-1.01295348828432e-07,9.84080146694221e-16,9.88207515300249e-18,-8.00798113009361e-16,0.000425745280739222,-0.000144203088649055,-7.34937012789806e-10,2.18848396555065e-16,3.68811736811091e-16,4.92911015110653e-16,8.44714379276873e-16,7.14582902950065e-09
"154",-1.38764391505782e-15,-2.31626520518286e-05,-2.20952834028554e-06,2.47642392533718e-05,-9.86705963533157e-06,-1.2009814678459e-07,4.39688417506922e-16,-1.23909416988421e-16,3.98857353724105e-16,0.000504773614349591,-0.000170970572197676,-8.71364089650247e-10,7.05174535911143e-16,-4.36340596278137e-16,1.58922231322394e-16,-1.369155120333e-15,8.47226179931404e-09
"155",-1.53394474894101e-15,-2.14611682608413e-05,-2.04722064955333e-06,2.29451059529864e-05,-9.14224444655087e-06,-1.11275967866524e-07,-5.67795457454467e-16,-4.49947398539525e-16,1.50442118448368e-15,0.000467693917307545,-0.000158411403414038,-8.07351451181143e-10,-6.15389229877375e-16,-8.65762683046035e-16,-1.01529413162691e-15,-2.47689323746247e-16,7.84990636791642e-09
"156",-2.09505236922722e-16,2.24676308626874e-05,2.14322898307972e-06,-2.40211606582581e-05,9.57098751808435e-06,1.16494468410906e-07,-2.2487639415024e-17,-2.06664593326834e-16,-7.47033752469477e-16,-0.000489627319606545,0.00016584040967603,8.45211835278247e-10,4.57984335888971e-16,-7.44825539347085e-16,6.27494692338603e-17,1.40282021721925e-15,-8.21804256029431e-09
"157",1.31826660363945e-15,1.43783834812038e-07,1.37158047737947e-08,-1.53725801013636e-07,6.12504822987963e-08,7.45517541199373e-10,-2.90701015974239e-16,-8.22426113305093e-16,1.27466069596545e-15,-3.13341863048163e-06,1.06131216157457e-06,5.40769040594925e-12,2.04447273673737e-16,-1.55798552233445e-16,-2.14057864219722e-16,8.2900454740757e-16,-5.25927735825715e-11
"158",-1.76763633560235e-15,1.71407557263893e-05,1.63508848004501e-06,-1.8325957440683e-05,7.30179163281773e-06,8.88746671640387e-08,4.24188927205919e-17,1.0783248517057e-15,-3.49200736223088e-16,-0.000373541043629344,0.000126521125813844,6.44821812602653e-10,-4.42823110653891e-16,-1.40726976490219e-15,1.23205911854462e-15,-1.65735034556314e-15,-6.26961868414357e-09
"159",-1.21802934220064e-15,1.04402188311904e-05,9.9591183743864e-07,-1.11621102968286e-05,4.44742949457099e-06,5.41324409083266e-08,1.27818577578645e-15,-7.38467570760991e-16,1.50940264586918e-15,-0.000227519153851289,7.70624272238762e-05,3.92752963323653e-10,9.60865925453933e-16,9.47629146096351e-16,7.48333241943481e-16,-1.28872937294697e-15,-3.81874506368804e-09
"160",-6.13369086709785e-17,-3.49179960839786e-05,-3.33089241081003e-06,3.73324094036901e-05,-1.48747193966502e-05,-1.81049501281725e-07,-1.25869793605767e-16,-7.74867412233935e-16,-1.84383225573945e-16,0.000760952720418593,-0.000257740338096842,-1.3135880093414e-09,-1.58445968971989e-15,2.17892289636942e-19,-4.42788630082153e-16,9.73076463177976e-16,1.2772045141389e-08
"161",8.43406107567326e-16,-3.16416905629831e-05,-3.01835955175096e-06,3.38295629468952e-05,-1.34790457994587e-05,-1.64061886164542e-07,-9.69750967477698e-17,-7.47343100403474e-16,1.06929211663631e-15,0.000689553617467663,-0.000233556931638554,-1.19033670464232e-09,2.49334758814086e-16,-1.80740362556667e-16,-4.13544292768401e-16,-1.64429621550731e-15,1.15736612905168e-08
"162",-1.55535817574941e-15,6.61264333319175e-06,6.30792311756965e-07,-7.06987616319999e-06,2.81692035915721e-06,3.42864976271428e-08,-1.11312476494903e-15,4.26568226368166e-16,-7.69891718381476e-16,-0.000144106463681833,4.8809929546404e-05,2.48760962981753e-10,1.09673552040618e-16,1.77929072196226e-16,5.02075636369001e-16,-5.39444063344988e-16,-2.41872286759597e-09
"163",-1.65021626954351e-15,7.10249540295645e-06,6.77520213026273e-07,-7.59359917191808e-06,3.02559247388339e-06,3.68263758384572e-08,4.2061684281187e-16,-2.12720980063437e-15,1.26263171680091e-15,-0.000154781597020631,5.24256764938139e-05,2.67190409197184e-10,1.03886894456267e-15,-2.91701047823569e-16,-3.03033195610079e-16,6.34027742989679e-17,-2.59789814575453e-09
"164",1.3353106238428e-15,-9.02638997189804e-06,-8.61044081883474e-07,9.65052189673442e-06,-3.84515244314586e-06,-4.68017532008901e-08,2.5896309447834e-16,5.7537716676253e-16,3.17351831963485e-16,0.000196708195603194,-6.66265268273624e-05,-3.39568863960658e-10,-4.15027514064412e-17,-6.45153226910773e-16,-5.78788930616633e-16,-2.75113968315564e-17,3.30160591902597e-09
"165",1.52905356136528e-15,2.05857970346355e-05,1.96371736303343e-06,-2.20092069671404e-05,8.76934500106361e-06,1.06737175071953e-07,1.60944140865988e-15,2.56070167915204e-16,1.23140474750043e-16,-0.000448617332332807,0.000151950022399385,7.74422507178461e-10,-1.16008812268853e-15,3.91343039500953e-16,-3.45095135617571e-16,-1.13730434981555e-15,-7.52971947659228e-09
"166",-1.01136601888771e-15,-5.68673429195755e-06,-5.42468132467059e-07,6.07994491605365e-06,-2.42249230664287e-06,-2.94856678139792e-08,1.77329614419835e-16,1.46524075297192e-15,-1.3423638955296e-15,0.000123928530126627,-4.19755135871688e-05,-2.13932079692948e-10,1.91550711796669e-15,5.20536586930763e-16,-6.7487235676038e-17,7.93969746854312e-16,2.08005051642977e-09
"167",-2.36910230962065e-16,1.65783058327143e-05,1.58143534361817e-06,-1.77246168134889e-05,7.06219356642998e-06,8.59583695598498e-08,6.5335921869103e-16,2.08768206685458e-15,9.78713925329046e-16,-0.000361283817458844,0.000122369512275244,6.2366331248647e-10,-4.32777070037703e-16,5.82906858084068e-16,1.34538785497348e-15,-1.11976009598507e-16,-6.06389040053416e-09
"168",9.47852921342145e-16,-9.26543410915216e-07,-8.8384694931146e-08,9.90609480618177e-07,-3.94698286136682e-07,-4.80411944264692e-09,-4.11242528512437e-16,-4.10633873519254e-16,4.29533146623983e-16,2.01917580551117e-05,-6.83909841928998e-06,-3.4854993875741e-11,-2.13596633340325e-16,-3.26559713681821e-16,-3.66435997033929e-16,-1.05612823909701e-16,3.3890399818591e-10
"169",9.06236927985e-16,1.2788469640025e-05,1.21991583979644e-06,-1.36727314788114e-05,5.44776100467869e-06,6.63081029794732e-08,-6.89527196537233e-16,-9.5995230785831e-16,-1.64449101198021e-15,-0.000278693563602489,9.43955798835277e-05,4.8109377696062e-10,4.86671878368047e-16,-6.29654013325425e-16,9.60388877177694e-16,-1.25906648466319e-15,-4.67767093490908e-09
"170",1.34046935102028e-16,-6.78363338272547e-06,-6.47103369803363e-07,7.25268936011067e-06,-2.88976042064285e-06,-3.51730775257774e-08,9.64129728028833e-16,1.53941409807782e-15,1.9585749998072e-16,0.000147832775496667,-5.00720590327636e-05,-2.55194021873122e-10,1.07503779104414e-15,-1.05237763750932e-16,2.54837199137896e-16,3.36455415944297e-16,2.4812665487493e-09
"171",3.31610589471162e-16,1.39578744488277e-05,1.33146753110715e-06,-1.49229950683511e-05,5.94591583246685e-06,7.23714556859516e-08,-6.86008312814908e-16,4.29373915178107e-16,-2.99994593645554e-15,-0.000304177894646321,0.000103027312083271,5.25087307910318e-10,1.81233024162152e-15,-4.24169180644852e-16,-1.05995023712191e-16,4.26545861633884e-16,-5.10540616386965e-09
"172",-1.77769493488048e-15,3.04389973749446e-05,2.90363241852189e-06,-3.25437092362575e-05,1.2966710447878e-05,1.57825933800172e-07,1.00788080311609e-17,1.25056470205657e-16,-5.96550421896655e-16,-0.000663343847154803,0.000224679487770811,1.14509362124827e-09,5.89284229787876e-16,5.21335971549573e-17,4.04887323237609e-17,2.60309431154863e-16,-1.11337486940702e-08
"173",8.75901209512364e-17,3.68132357058121e-05,3.51168283625904e-06,-3.93586958290696e-05,1.56820726467228e-05,1.90876302257549e-07,2.32005469265742e-16,6.96948927502765e-16,-4.58289381006308e-16,-0.000802254854185634,0.000271729677560476,1.38488358919746e-09,1.69736839817369e-15,-9.83442505939863e-16,2.61811785633607e-17,4.04012937346022e-16,-1.34652711444709e-08
"174",-7.42538515436718e-17,-2.56531746176333e-05,-2.44710390905554e-06,2.74269696093424e-05,-1.09279975034008e-05,-1.33011483218283e-07,-9.81608121117379e-16,3.94757158560484e-16,2.62118370599022e-16,0.00055904849083002,-0.000189353875968968,-9.65055798940524e-10,5.61591890059918e-16,6.42128585734306e-16,1.7442488098398e-16,-4.51618250177206e-16,9.38322675709724e-09
"175",-1.58494466602908e-15,6.74378443054715e-06,6.43302106164227e-07,-7.21008504171823e-06,2.87278516349769e-06,3.4966462309248e-08,-5.1890790847168e-16,-5.27117899921902e-16,5.77648143492874e-17,-0.000146964364617721,4.97779218189975e-05,2.53695830081693e-10,6.70850449887779e-16,-3.23686002085698e-16,4.63461596415605e-16,-3.49708249656175e-16,-2.46669044248317e-09
"176",5.40713861559736e-16,-3.07464715274286e-05,-2.93296294762591e-06,3.28724437676425e-05,-1.30976913834787e-05,-1.5942018282449e-07,5.95618604263395e-16,-1.82663174820014e-16,7.29912184560844e-16,0.000670044497845571,-0.000226949047927028,-1.15665566934854e-09,-1.38202904432378e-15,4.65642732873413e-16,-4.73666813669367e-16,1.08917358694194e-15,1.12462166226548e-08
"177",3.7362210879252e-16,3.52797862461085e-06,3.36540423511116e-07,-3.77192156320146e-06,1.50288383992042e-06,1.82925385784306e-08,-2.12880085660142e-16,1.54632375732456e-15,1.30247150390485e-15,-7.6883705591824e-05,2.60410821095308e-05,1.3271823090424e-10,-8.64321857419964e-16,3.32825883039468e-16,2.65477199600817e-18,1.82686166172051e-16,-1.29043778592607e-09
"178",3.27257372207802e-16,-5.99090519645503e-06,-5.71483559569399e-07,6.40514778887794e-06,-2.55206608928417e-06,-3.10627903920504e-08,1.89557184579902e-17,-7.13870718124207e-16,-5.20483716366455e-16,0.000130557194488027,-4.422069143984e-05,-2.25375224002043e-10,1.06743142508604e-15,5.18930579250508e-16,-7.92390334048377e-16,-5.16214118242837e-16,2.19130811891382e-09
"179",-0.0563194321473672,0.109525350331613,0.0161579982568803,-0.0200327286822062,-0.00561472457864939,0.066895569759681,0.0501696465986826,0.00703296829358775,0.063285122291541,-0.00772621549136034,-0.0597959561118642,0.0306823126602097,0.0237781331680773,0.0783811107122701,-0.034196002337111,-0.556329071493959,0.128592028998156
"180",1.58298317448899e-16,-2.85026319534206e-05,-2.71891892846642e-06,3.04734533611423e-05,-1.21418380178433e-05,-1.477858936802e-07,9.85079917415806e-16,-5.56778894008553e-16,-1.27532230581376e-15,0.000621145476694144,-0.000210386586283875,-1.07224853783646e-09,1.23317058161309e-15,-8.05810562664355e-16,-4.61276933749567e-16,-8.76421399361525e-16,1.04254802451932e-08
"181",3.25086546508784e-16,2.88866407860217e-05,2.75555024372736e-06,-3.08840145757177e-05,1.23054219653279e-05,1.49776977210955e-07,1.12501251241467e-15,6.83910525575539e-16,-1.34758571566201e-15,-0.000629514014367527,0.000213221072146366,1.086695685796e-09,2.00170506628776e-16,4.0375484178471e-18,1.54157696853304e-16,-5.28713577642561e-17,-1.05659396490132e-08
"182",-2.8865061228612e-17,6.01350839695711e-06,5.73639721073768e-07,-6.42931389831799e-06,2.5616948278168e-06,3.11799891235916e-08,-5.26224174200541e-17,-2.28863918538279e-16,7.15997971241348e-17,-0.000131049776256398,4.43875325413547e-05,2.26222974274698e-10,1.8977637261087e-16,3.50531951541668e-16,-5.68074883423621e-17,-1.12253485236054e-15,-2.19957592910656e-09
"183",-5.94540285623941e-16,2.27068753728061e-05,2.16605095496333e-06,-2.42769477883829e-05,9.67290329935904e-06,1.17734947245907e-07,-1.71347966247674e-16,-2.91374370369551e-16,3.2377056584656e-17,-0.000494841071210957,0.000167606346066559,8.54217729177691e-10,-9.81172286286406e-16,1.32563433071276e-16,-5.91640669579338e-16,-5.10217469458983e-16,-8.30555194492876e-09
"184",1.83677676329203e-17,4.52792708726192e-06,4.31927363836862e-07,-4.84101170531826e-06,1.92885195195188e-06,2.34772612771401e-08,-1.17994147410873e-15,9.07672076791574e-16,5.41795185573904e-16,-9.86751481177065e-05,3.34220055402031e-05,1.7033841058117e-10,8.65767321795787e-16,-3.57509974142723e-16,8.17515726406577e-16,-1.21176447830681e-15,-1.65618996370175e-09
"185",1.04100707975842e-15,-9.14712286132509e-06,-8.72561013621394e-07,9.77960289411312e-06,-3.89658345659004e-06,-4.74277516718588e-08,-1.80633816090653e-15,-5.57407727995195e-16,4.52027504058652e-16,0.000199339275011541,-6.75176929634533e-05,-3.44105111612419e-10,2.2434019705204e-15,-2.26505999322603e-16,-5.66300280539706e-16,-1.06575806378697e-16,3.34576628484403e-09
"186",-1.35929637074868e-15,1.265325321954e-05,1.20701729464172e-06,-1.35281654897796e-05,5.39016015428386e-06,6.56070047809082e-08,5.43602876890907e-16,-8.04839415236951e-16,9.98828233407625e-16,-0.000275746850965822,9.33975064291935e-05,4.76004689967147e-10,-8.08260426354709e-16,2.03486716764675e-16,4.70904373389553e-16,-4.08069942050246e-16,-4.62821144474412e-09
"187",9.89583396464643e-17,4.47168210434136e-06,4.26562051854576e-07,-4.78087764627386e-06,1.90489214522592e-06,2.31856331215372e-08,1.38344689637626e-15,1.01580827166204e-17,5.22814003704646e-16,-9.7449425587446e-05,3.30068442157392e-05,1.68221656003011e-10,2.29178004950068e-15,-5.84768514963694e-16,3.91125040359163e-16,-7.94796393164431e-16,-1.63562052301504e-09
"188",9.44670783132939e-17,2.99594705614496e-05,2.85788946555262e-06,-3.20310254291085e-05,1.27624367912127e-05,1.55339589899807e-07,5.75286891679026e-17,-5.95945117645118e-16,4.49521445224498e-16,-0.000652893727680674,0.000221139954688806,1.12705435767617e-09,7.6835821215745e-16,2.52592684682824e-16,5.65906856854813e-16,4.54708947698365e-16,-1.09583528271232e-08
"189",-1.43440471578278e-15,-2.96488185207162e-05,-2.82825579201669e-06,3.16988932804786e-05,-1.26301021086651e-05,-1.53728861931458e-07,-1.21766247418814e-16,1.2517485107322e-16,-4.5514827045795e-16,0.000646123822702127,-0.000218846937592973,-1.1153656022159e-09,4.40991371361103e-16,2.86903154324107e-16,-8.33703402613216e-16,8.22682612506539e-16,1.08447238728834e-08
"190",-1.10340874617517e-15,3.24775680373339e-05,3.09809545500519e-06,-3.47232373664069e-05,1.38351212980266e-05,1.68395903045109e-07,2.48805966166441e-16,-8.92285387792619e-16,6.43875245445445e-16,-0.000707769532145447,0.0002397267972326,1.22178092676739e-09,6.4857514343025e-16,5.56216230471319e-17,-1.00581094192245e-15,2.1662844780469e-16,-1.18794042524515e-08
"191",-0.0565836520522645,-0.0643649285007969,-0.0269522404912169,0.102189881699061,0.0314993213088678,-0.084243894763548,-0.138114261356494,-0.17069643980406,-0.130284459924262,0.0027624529267317,-0.0504586671136096,0.0118441556431593,0.00972037578186838,-0.025399772399236,0.510315951188212,0.0369140845149081,0.0499379593617585
"192",-1.27117667545135e-15,-3.65127523225852e-05,-3.48301916836704e-06,3.90374354510954e-05,-1.55540697096492e-05,-1.89318297847615e-07,-1.29410901276185e-15,-1.05338817975354e-15,-1.38039988254052e-15,0.000795706550370741,-0.000269511718424333,-1.3735822539883e-09,6.63987169416765e-16,2.38868337717712e-16,7.19909632019719e-16,-6.55274928249058e-16,1.33553637075679e-08
"193",1.00437764037408e-15,2.52838174066693e-05,2.41187023846496e-06,-2.70320731023095e-05,1.07706550054404e-05,1.31096370271807e-07,-1.01111227799945e-15,1.34087793151656e-15,5.78812162265038e-16,-0.000550999249561734,0.000186627538166597,9.511589698694e-10,-5.98117061399228e-16,-1.27142631631425e-16,-4.23723997110435e-16,-1.09801885791875e-16,-9.24812571505231e-09
"194",-1.67728270251352e-15,-8.76649438591617e-06,-8.36252162283008e-07,9.37265576838512e-06,-3.73443950703728e-06,-4.54541953767958e-08,4.68809758384105e-16,-1.65438699341582e-16,-2.36514610540986e-16,0.000191044403981216,-6.47081585395043e-05,-3.29788943631067e-10,1.06763638531681e-15,1.6548263581614e-16,1.87938086887043e-17,2.05554558462873e-16,3.20654221796827e-09
"195",-1.96393035006641e-16,1.42903204018204e-05,1.36318016848974e-06,-1.52784280772418e-05,6.08753450742513e-06,7.40951848502077e-08,2.78225496976796e-16,-1.9237646374212e-17,-3.07173420579588e-16,-0.00031142274486761,0.000105481196661844,5.37590683673174e-10,-8.05449999929921e-16,-1.56691780328066e-16,5.44018189601694e-16,-3.55076317034907e-17,-5.22700744449857e-09
"196",1.64550631049405e-15,2.87875063435042e-06,2.7460935997127e-07,-3.07780254567509e-06,1.22631916760571e-06,1.49262954627979e-08,-8.18933069312483e-16,-4.16844882865306e-16,2.95227858505341e-16,-6.2735362002904e-05,2.12489330539428e-05,1.0829812962197e-10,4.93486061693485e-16,2.90223061007643e-16,-2.56067795406738e-16,7.69963001959318e-16,-1.05296859643803e-09
"197",1.35396587221046e-16,9.17208704071419e-06,8.74942394539062e-07,-9.80629322760555e-06,3.90721794643142e-06,4.7557190017734e-08,5.15469182979403e-16,2.87110163875703e-17,8.75554348673679e-16,-0.000199883308596047,6.77019611809786e-05,3.4504468912486e-10,1.41292797459163e-15,-1.08603668580451e-15,-5.33743315816066e-16,5.47947138266409e-16,-3.35489837330229e-09
"198",-2.76676843180731e-16,8.26423285546326e-06,7.88340500282509e-07,-8.83566524599222e-06,3.52048108875119e-06,4.28499729022442e-08,4.47614855460513e-16,-1.40869343537485e-15,-9.5341824074622e-16,-0.000180098836711326,6.10008136111136e-05,3.10896300818984e-10,-2.05339564135704e-15,2.47153040008119e-16,6.80262011236155e-16,-4.102054395102e-16,-3.02283023849037e-09
"199",-2.12260155178251e-16,-1.05110815095715e-05,-1.00267156212587e-06,1.12378727951406e-05,-4.47761628974286e-06,-5.44998657995866e-08,-9.10482321014239e-16,1.52571605920565e-15,-1.16117588325412e-15,0.000229063433428978,-7.75854861848149e-05,-3.95418021472835e-10,8.77366230968568e-17,-7.43989074937485e-16,-8.16901704961787e-16,7.37076602857795e-16,3.84466419257887e-09
"200",2.37526409190613e-16,-2.12407265447733e-05,-2.02619230144855e-06,2.27094217400208e-05,-9.04833846583058e-06,-1.10132980357312e-07,-7.16342574522388e-16,-3.45369617645148e-16,-6.30591177418855e-16,0.00046288992667293,-0.000156784256104729,-7.99060139702691e-10,-9.87233100648947e-16,-8.19470154732247e-16,9.14476109713957e-19,-1.36786229975022e-15,7.76927464092113e-09
"201",-5.29763834493582e-16,-2.17713526562068e-06,-2.07680969622015e-07,2.32767381139596e-06,-9.27437990083086e-07,-1.12884275250503e-08,2.88956121415602e-16,-5.9031965013521e-16,-7.35881466485144e-16,4.74453630781171e-05,-1.60700968573172e-05,-8.18995939879482e-11,-5.7239652564222e-16,-4.18223355125455e-16,-1.51083088019472e-16,8.28917619679286e-16,7.96337194586906e-10
"202",1.75322959076355e-15,1.24044505601204e-05,1.18328354777682e-06,-1.32621593084305e-05,5.28417269213212e-06,6.43169670242817e-08,-2.01138895814387e-15,-1.50065780417163e-15,8.00071631611276e-16,-0.000270324802625302,9.15610183861675e-05,4.66644888175001e-10,-3.06824305515114e-16,2.11416521997913e-16,-5.89337093389013e-16,1.32641134542369e-16,-4.53720705284981e-09
"203",-1.79968049350306e-15,8.96829072242164e-06,8.55501886895967e-07,-9.58840535997197e-06,3.82040273882411e-06,4.6500507506797e-08,-6.110304858435e-16,1.25395031731392e-15,-8.58340456469345e-16,-0.000195442063859804,6.61976786022218e-05,3.37382518472776e-10,-9.53993783588838e-16,3.93842795368466e-16,9.3687574518763e-17,-1.89616882327177e-16,-3.28035566810955e-09
"204",-9.30907466655445e-16,1.27846318104867e-05,1.21954974207958e-06,-1.36686282816275e-05,5.44612612675856e-06,6.6288202872851e-08,1.02777737983061e-15,-7.22759353635856e-16,8.09495717674321e-16,-0.000278609927462211,9.43672517014335e-05,4.80948535016884e-10,2.13771324949474e-15,7.16333812457844e-16,-1.40378283040049e-16,-1.41508841759699e-16,-4.67626747975351e-09
"205",1.04964244387062e-16,-1.64521253539725e-05,-1.56939875394968e-06,1.7589711555119e-05,-7.00844193513057e-06,-8.53041249551328e-08,-1.06755166962573e-16,9.12479646178737e-16,6.67040401637064e-16,0.000358534021039865,-0.00012143813580411,-6.18915395920397e-10,7.86615322163079e-16,2.47796520438209e-17,-8.40137513397873e-17,-1.40910144400307e-16,6.01773610106998e-09
"206",-2.22396442906247e-16,5.42345202204086e-06,5.1735314752565e-07,-5.79845793183708e-06,2.31033667774648e-06,2.81205513027641e-08,-5.78742005242992e-16,-4.28591017918662e-16,-1.37300639068534e-15,-0.000118190934064117,4.00321471861495e-05,2.0402746380819e-10,-2.46759298608546e-15,-4.52604157634286e-16,-7.5327035553596e-16,1.23737542239389e-15,-1.98374902765499e-09
"207",-1.8690084245279e-15,4.33832861746097e-05,4.13841213722363e-06,-4.63830340323249e-05,1.84808488674172e-05,2.24941954450017e-07,-4.69198247569321e-16,-7.42846797072298e-16,6.82576488399922e-16,-0.000945433110070558,0.000320225216233379,1.63204305765341e-09,1.56616203217402e-15,2.98907240414117e-16,-1.18168965992805e-15,-4.47354044103071e-16,-1.58684151255079e-08
"208",9.92553015467699e-16,-1.3435149520022e-05,-1.28160383186409e-06,1.43641261976202e-05,-5.72324020983214e-06,-6.96611305668972e-08,9.2040701276605e-17,-4.34526651389149e-16,1.19975133772595e-15,0.000292786377348647,-9.91689205689563e-05,-5.0541865971494e-10,1.51570845558626e-15,-2.2257390395014e-16,1.61947980250203e-16,6.62239156153633e-16,4.91420829563289e-09
"209",1.33812963441237e-15,-2.10457226316511e-05,-2.00759051863222e-06,2.25009342381683e-05,-8.96526873963154e-06,-1.09121886350556e-07,6.98143931604138e-16,1.07667467645271e-15,1.74155987803389e-16,0.000458640291219259,-0.000155344873015522,-7.9172458798145e-10,1.41417863124829e-15,1.70263194818412e-16,-4.213879063211e-16,3.97861746491576e-16,7.69794774866242e-09
"210",-0.252287151037411,-0.830883647671762,-0.291627333732965,0.536137158923918,0.586539719189525,0.00523942718106567,-0.206415048183259,-0.296982404947355,-0.25213829290263,0.263380639945088,0.304232212328078,-0.209448648311444,-0.143701953906012,0.0790767740820645,0.0193091937895278,0.238571459405652,0.0234318734296872
"211",-0.327280200541709,-0.225748048948928,-0.321874854206798,0.0773564298394107,0.0303056852668256,-0.00726331465052173,-0.127853257982513,-0.0651097387166457,-0.450296871789813,-0.0671307840356497,-0.0234184214062782,-0.826373195730099,-0.783839080300621,-0.0715489519742023,-0.091042456613935,0.0907653128155496,-0.18451071124044
"212",-3.10223784910405e-16,6.11786649868863e-06,5.83594632720823e-07,-6.5408878595375e-06,2.6061503410285e-06,3.1721083515404e-08,-1.27421187607248e-15,-9.62003719611578e-16,-5.40882397441914e-16,-0.000133324006962746,4.5157831371443e-05,2.30147228817746e-10,1.67608755235899e-17,-1.77139250368137e-16,4.84738383499638e-16,-4.70566869813608e-16,-2.23774820796155e-09
